molecule,atoms,bonds,frame,cpu_ms,shadow_ms,geometry_ms,ssao_ms,lighting_ms,silhouette_ms,composite_ms,gpu_total_ms,fb_w,fb_h
1UBQ  Ubiquitin,660,608,88,3.01008,0,0.308834,0,0.4365,0.2915,0.1765,1.21333,1920,1080
1UBQ  Ubiquitin,660,608,89,2.90575,0,0.402542,0,0.444125,0.071167,0.378876,1.29671,1920,1080
1UBQ  Ubiquitin,660,608,90,3.04663,0,0.418667,0,0.4315,0.289625,0.174,1.31379,1920,1080
1UBQ  Ubiquitin,660,608,91,4.71896,0,0.272749,0,0.447291,0.234501,0.380791,1.33533,1920,1080
1UBQ  Ubiquitin,660,608,92,3.25492,0,0.290083,0,0.423084,0.28625,0.176,1.17542,1920,1080
1UBQ  Ubiquitin,660,608,93,2.83008,0,0.351001,0,0.448501,0.246333,0.381875,1.42771,1920,1080
1UBQ  Ubiquitin,660,608,94,3.13354,0,0.375833,0,0.422083,0.31575,0.167583,1.28125,1920,1080
1UBQ  Ubiquitin,660,608,95,2.91208,0,0.302916,0,0.442624,0.236624,0.378708,1.36087,1920,1080
1UBQ  Ubiquitin,660,608,96,4.157,0,0.363876,0,0.4465,0.297874,0.172125,1.28038,1920,1080
1UBQ  Ubiquitin,660,608,97,2.87562,0,0.409375,0,0.433708,0.247001,0.382875,1.47296,1920,1080
1UBQ  Ubiquitin,660,608,98,3.23083,0,0.375833,0,0.411166,0.287292,0.16075,1.23504,1920,1080
1UBQ  Ubiquitin,660,608,99,2.90608,0,0.411376,0,0.443874,0.239124,0.392584,1.48696,1920,1080
1UBQ  Ubiquitin,660,608,100,3.05767,0,0.415834,0,0.408333,0.139001,0.159541,1.12271,1920,1080
1UBQ  Ubiquitin,660,608,101,2.89863,0,0.349917,0,0.410083,0.230375,0.379917,1.37029,1920,1080
1UBQ  Ubiquitin,660,608,102,3.32525,0,0.343875,0,0.431374,0.12025,0.169709,1.06521,1920,1080
1UBQ  Ubiquitin,660,608,103,2.84837,0,0.337,0,0.424834,0.200833,0.377125,1.33979,1920,1080
1UBQ  Ubiquitin,660,608,104,3.10637,0,0.308459,0,0.427,0.144,0.1595,1.03896,1920,1080
1UBQ  Ubiquitin,660,608,105,2.87517,0,0.40475,0,0.447499,0.188499,0.373375,1.41412,1920,1080
1UBQ  Ubiquitin,660,608,106,3.13979,0,0.424708,0,0.425126,0.303126,0.1645,1.31746,1920,1080
1UBQ  Ubiquitin,660,608,107,3.66604,0,0.300876,0,0.452042,0.2055,0.37375,1.33217,1920,1080
1UBQ  Ubiquitin,660,608,108,3.10142,0,0.311666,0,0.426459,0.327,0.166708,1.23183,1920,1080
1UBQ  Ubiquitin,660,608,109,2.84146,0,0.354375,0,0.455626,0.242792,0.378624,1.43142,1920,1080
1UBQ  Ubiquitin,660,608,110,3.08583,0,0.30875,0,0.421458,0.27025,0.170166,1.17062,1920,1080
1UBQ  Ubiquitin,660,608,111,2.873,0,0.384499,0,0.439751,0.239458,0.376166,1.43987,1920,1080
1UBQ  Ubiquitin,660,608,112,3.97958,0,0.319833,0,0.423667,0.290541,0.179875,1.21392,1920,1080
1UBQ  Ubiquitin,660,608,113,2.86167,0,0.398166,0,0.432249,0.242251,0.381499,1.45416,1920,1080
1UBQ  Ubiquitin,660,608,114,3.24329,0,0.3945,0,0.429916,0.163251,0.1645,1.15217,1920,1080
1UBQ  Ubiquitin,660,608,115,2.96567,0,0.403499,0,0.401126,0.238749,0.478459,1.52183,1920,1080
1UBQ  Ubiquitin,660,608,116,3.08917,0,0.396584,0,0.429624,0.291999,0.161958,1.28016,1920,1080
1UBQ  Ubiquitin,660,608,117,4.6245,0,0.312208,0,0.437417,0.238166,0.393874,1.38166,1920,1080
1UBQ  Ubiquitin,660,608,118,3.05983,0,0.357625,0,0.45225,0.226334,0.210916,1.24713,1920,1080
1UBQ  Ubiquitin,660,608,119,2.95696,0,0.28975,0,0.447167,0.238375,0.387499,1.36279,1920,1080
1UBQ  Ubiquitin,660,608,120,3.08229,0,0.301084,0,0.428166,0.190499,0.183751,1.1035,1920,1080
1UBQ  Ubiquitin,660,608,121,2.86054,0,0.29925,0,0.411875,0.233541,0.384125,1.32879,1920,1080
1UBQ  Ubiquitin,660,608,122,5.58737,0,0.294416,0,0.434375,0.292209,0.171374,1.19237,1920,1080
1UBQ  Ubiquitin,660,608,123,3.25783,0,0.300583,0,0.443375,0.23425,0.396625,1.37483,1920,1080
1UBQ  Ubiquitin,660,608,124,3.25212,0,0.37075,0,0.462626,0.202042,0.193626,1.22904,1920,1080
1UBQ  Ubiquitin,660,608,125,3.01504,0,0.193834,0,0.623709,0.241501,0.396126,1.45517,1920,1080
1UBQ  Ubiquitin,660,608,126,3.24433,0,0.323834,0,0.457584,0.167459,0.177791,1.12667,1920,1080
1UBQ  Ubiquitin,660,608,127,4.65525,0,0.334083,0,0.463166,0.234875,0.407,1.43912,1920,1080
1UBQ  Ubiquitin,660,608,128,3.26033,0,0.346333,0,0.423875,0.1735,0.185042,1.12875,1920,1080
1UBQ  Ubiquitin,660,608,129,3.12233,0,0.333625,0,0.467458,0.234916,0.417375,1.45337,1920,1080
1UBQ  Ubiquitin,660,608,130,3.22688,0,0.236875,0,0.473209,0.202625,0.190125,1.10283,1920,1080
1UBQ  Ubiquitin,660,608,131,3.06758,0,0.300625,0,0.408625,0.251125,0.414334,1.37471,1920,1080
1UBQ  Ubiquitin,660,608,132,3.88975,0,0.316791,0,0.435667,0.187791,0.190875,1.13112,1920,1080
1UBQ  Ubiquitin,660,608,133,2.96317,0,0.370375,0,0.474001,0.247126,0.398749,1.49025,1920,1080
1UBQ  Ubiquitin,660,608,134,3.33012,0,0.33825,0,0.439542,0.197292,0.175791,1.15088,1920,1080
1UBQ  Ubiquitin,660,608,135,2.905,0,0.442709,0,0.479875,0.197166,0.388625,1.50838,1920,1080
1UBQ  Ubiquitin,660,608,136,3.2595,0,0.326334,0,0.45,0.18525,0.18425,1.14583,1920,1080
1UBQ  Ubiquitin,660,608,137,3.76796,0,0.353124,0,0.47225,0.264833,0.41175,1.50196,1920,1080
1UBQ  Ubiquitin,660,608,138,3.15783,0,0.335874,0,0.481375,0.188209,0.204124,1.20958,1920,1080
1UBQ  Ubiquitin,660,608,139,3.01483,0,0.352001,0,0.471541,0.259708,0.387041,1.47029,1920,1080
1UBQ  Ubiquitin,660,608,140,3.41562,0,0.349916,0,0.4675,0.1655,0.176374,1.15929,1920,1080
1UBQ  Ubiquitin,660,608,141,2.91279,0,0.376751,0,0.498334,0.248292,0.405,1.52838,1920,1080
1UBQ  Ubiquitin,660,608,142,4.07771,0,0.336666,0,0.437876,0.194084,0.201126,1.16975,1920,1080
1UBQ  Ubiquitin,660,608,143,2.94542,0,0.362375,0,0.469125,0.264251,0.404166,1.49992,1920,1080
1UBQ  Ubiquitin,660,608,144,3.33562,0,0.352792,0,0.411374,0.306625,0.191749,1.26254,1920,1080
1UBQ  Ubiquitin,660,608,145,3.06525,0,0.357041,0,0.518041,0.236542,0.402,1.51362,1920,1080
1UBQ  Ubiquitin,660,608,146,3.25083,0,0.3785,0,0.458,0.171125,0.187583,1.19521,1920,1080
1UBQ  Ubiquitin,660,608,147,4.25258,0,0.33875,0,0.459791,0.241333,0.4025,1.44237,1920,1080
1UBQ  Ubiquitin,660,608,148,3.17971,0,0.364291,0,0.452541,0.109708,0.172709,1.09925,1920,1080
