molecule,atoms,bonds,frame,cpu_ms,shadow_ms,geometry_ms,ssao_ms,lighting_ms,silhouette_ms,composite_ms,gpu_total_ms,fb_w,fb_h
1UBQ  Ubiquitin,660,608,22,0.633076,0.58512,3.73296,14.4406,5.68592,4.62144,1.51968,30.5858,2880,1800
1UBQ  Ubiquitin,660,608,23,1.86701,0.58144,3.72896,14.4454,5.86816,4.76608,1.58096,30.971,2880,1800
1UBQ  Ubiquitin,660,608,24,0.74557,0.58112,3.73296,14.2722,5.81392,4.61728,1.52208,30.5395,2880,1800
1UBQ  Ubiquitin,660,608,25,0.719098,0.58272,3.72944,14.6211,5.84288,4.6272,1.5296,30.933,2880,1800
1UBQ  Ubiquitin,660,608,26,4.08589,0.59216,3.72368,14.439,5.75328,4.61856,1.52112,30.6478,2880,1800
1UBQ  Ubiquitin,660,608,27,0.611603,0.58288,3.73856,14.245,5.88112,4.62048,1.52848,30.5965,2880,1800
1UBQ  Ubiquitin,660,608,28,0.543008,0.59232,3.72496,14.4314,5.88768,4.63392,1.52176,30.792,2880,1800
1UBQ  Ubiquitin,660,608,29,6.28245,0.58768,3.72944,14.4549,6.02336,4.69472,1.52448,31.0146,2880,1800
1UBQ  Ubiquitin,660,608,30,0.729087,0.5776,4.00144,14.7994,5.88256,4.62192,1.51664,31.3995,2880,1800
1UBQ  Ubiquitin,660,608,31,2.02909,0.58384,3.7464,14.4786,5.81792,4.62752,1.53328,30.7875,2880,1800
1UBQ  Ubiquitin,660,608,32,0.653537,0.57376,3.72048,14.4718,5.568,4.61632,1.52192,30.4723,2880,1800
1UBQ  Ubiquitin,660,608,33,0.689682,0.58784,3.73184,14.4437,6.12384,4.77072,1.53296,31.1909,2880,1800
1UBQ  Ubiquitin,660,608,34,4.849,0.58032,3.72496,14.2798,5.71712,4.624,1.52352,30.4498,2880,1800
1UBQ  Ubiquitin,660,608,35,0.648916,0.57776,3.73504,14.2456,5.47088,4.62064,1.52912,30.179,2880,1800
1UBQ  Ubiquitin,660,608,36,0.71739,0.584,3.73312,14.476,5.69376,4.63344,1.52016,30.6405,2880,1800
1UBQ  Ubiquitin,660,608,37,0.564545,0.58464,3.72512,14.4213,5.76448,4.62112,1.52384,30.6405,2880,1800
1UBQ  Ubiquitin,660,608,38,0.867405,0.58224,3.72896,14.4944,5.64592,4.62576,1.52752,30.6048,2880,1800
1UBQ  Ubiquitin,660,608,39,4.35548,0.58144,3.72272,14.2376,5.81072,4.62176,1.51984,30.4941,2880,1800
1UBQ  Ubiquitin,660,608,40,0.615731,0.5872,3.73808,14.2632,5.8448,4.62096,1.52912,30.5834,2880,1800
1UBQ  Ubiquitin,660,608,41,0.944257,0.58528,3.72752,14.5502,5.82688,4.62976,1.53472,30.8544,2880,1800
1UBQ  Ubiquitin,660,608,42,0.753598,0.5912,3.72768,14.2624,5.80272,4.61504,1.52848,30.5275,2880,1800
1UBQ  Ubiquitin,660,608,43,0.680655,0.58384,3.72912,14.4629,5.69616,4.61856,1.52576,30.6163,2880,1800
1UBQ  Ubiquitin,660,608,44,3.07336,0.5808,3.73232,14.464,5.85072,4.62944,1.52336,30.7806,2880,1800
1UBQ  Ubiquitin,660,608,45,0.696863,0.58816,3.73264,14.451,5.65456,4.62784,1.524,30.5782,2880,1800
1UBQ  Ubiquitin,660,608,46,0.661613,0.57824,3.7328,14.4514,5.81024,4.62416,1.52336,30.7202,2880,1800
1UBQ  Ubiquitin,660,608,47,4.70036,0.5744,3.74096,14.287,5.89952,4.6184,1.51888,30.6392,2880,1800
1UBQ  Ubiquitin,660,608,48,0.609395,0.592,3.7296,14.456,5.77792,4.61184,1.52384,30.6912,2880,1800
1UBQ  Ubiquitin,660,608,49,1.60929,0.5896,3.7296,14.4518,5.77472,4.63232,1.53584,30.7139,2880,1800
1UBQ  Ubiquitin,660,608,50,0.720038,0.58464,3.70784,14.4563,5.6856,4.62048,1.528,30.5829,2880,1800
1UBQ  Ubiquitin,660,608,51,0.827971,0.58208,3.724,14.4352,5.94016,4.61248,1.53008,30.824,2880,1800
1UBQ  Ubiquitin,660,608,52,3.50233,0.58064,3.72448,14.4482,5.88256,4.61808,1.52208,30.776,2880,1800
1UBQ  Ubiquitin,660,608,53,0.638819,0.58016,3.73616,14.2838,5.72256,4.61904,1.53888,30.4806,2880,1800
1UBQ  Ubiquitin,660,608,54,0.633383,0.5976,3.7248,14.457,5.74288,4.62496,1.528,30.6752,2880,1800
1UBQ  Ubiquitin,660,608,55,0.660617,0.57168,3.7352,14.4266,5.8952,4.62432,1.52256,30.7755,2880,1800
1UBQ  Ubiquitin,660,608,56,0.778565,0.58928,3.72784,14.456,5.80768,4.61248,1.51952,30.7128,2880,1800
1UBQ  Ubiquitin,660,608,57,3.37001,0.59536,3.72496,14.4693,6.20768,4.77824,1.53088,31.3064,2880,1800
1UBQ  Ubiquitin,660,608,58,1.2576,0.5872,3.73024,14.4557,5.84256,4.62784,1.52448,30.768,2880,1800
1UBQ  Ubiquitin,660,608,59,0.55262,0.58976,3.73408,14.4442,5.9816,4.68752,1.52928,30.9664,2880,1800
1UBQ  Ubiquitin,660,608,60,5.43993,0.59472,3.7312,14.2915,5.98272,4.74544,1.5272,30.8728,2880,1800
1UBQ  Ubiquitin,660,608,61,0.80018,0.584,3.86576,14.6413,5.82672,4.6328,1.5192,31.0698,2880,1800
1UBQ  Ubiquitin,660,608,62,1.31146,0.64,3.83712,14.4789,6.16416,4.77088,1.52928,31.4203,2880,1800
1UBQ  Ubiquitin,660,608,63,0.831656,0.58784,3.73872,14.2546,5.8648,4.71824,1.5344,30.6986,2880,1800
1UBQ  Ubiquitin,660,608,64,0.792803,0.57776,3.73232,14.4754,5.67056,4.61632,1.5312,30.6035,2880,1800
1UBQ  Ubiquitin,660,608,65,3.61212,0.59872,3.73072,14.4414,5.83472,4.62384,1.52944,30.7589,2880,1800
1UBQ  Ubiquitin,660,608,66,0.559967,0.5872,3.73216,14.4522,5.75568,4.61232,1.51936,30.6589,2880,1800
1UBQ  Ubiquitin,660,608,67,0.663546,0.58304,3.72704,14.4469,5.87456,4.62464,1.52176,30.7779,2880,1800
1UBQ  Ubiquitin,660,608,68,6.03199,0.58528,3.73472,14.4683,5.86032,4.61472,1.52288,30.7862,2880,1800
1UBQ  Ubiquitin,660,608,69,0.527629,0.58416,3.72496,14.4755,5.78272,4.61008,1.52384,30.7013,2880,1800
1UBQ  Ubiquitin,660,608,70,1.24986,0.69808,3.73248,14.4803,5.936,4.61296,1.53472,30.9946,2880,1800
1UBQ  Ubiquitin,660,608,71,0.758592,0.58448,3.71264,14.2826,6.06896,4.75792,1.52096,30.9275,2880,1800
1UBQ  Ubiquitin,660,608,72,0.969385,0.59232,3.99536,14.5106,5.88976,4.61616,1.52256,31.1267,2880,1800
1UBQ  Ubiquitin,660,608,73,4.74603,0.58096,3.72528,14.2776,5.78496,4.6224,1.51024,30.5014,2880,1800
1UBQ  Ubiquitin,660,608,74,0.661666,0.5856,3.73792,14.2555,5.79248,4.61952,1.5152,30.5062,2880,1800
1UBQ  Ubiquitin,660,608,75,0.577207,0.59872,3.73504,14.4419,5.89312,4.62672,1.51392,30.8094,2880,1800
1UBQ  Ubiquitin,660,608,76,0.611964,0.59216,3.72832,14.2717,5.89568,4.62432,1.52176,30.6339,2880,1800
1UBQ  Ubiquitin,660,608,77,0.673392,0.592,3.73264,14.4557,5.71568,4.6384,1.53376,30.6682,2880,1800
1UBQ  Ubiquitin,660,608,78,3.78437,0.58416,3.72288,14.4765,6.27344,4.62112,1.52512,31.2032,2880,1800
1UBQ  Ubiquitin,660,608,79,1.0655,0.5936,4.01648,14.4312,5.91072,4.60624,1.51552,31.0738,2880,1800
1UBQ  Ubiquitin,660,608,80,0.785846,0.5904,3.72768,14.4608,5.87312,4.62784,1.53232,30.8122,2880,1800
1UBQ  Ubiquitin,660,608,81,4.95331,0.58608,3.72912,14.2587,5.90064,4.6192,1.52128,30.615,2880,1800
1UBQ  Ubiquitin,660,608,82,0.628081,0.57568,3.73408,14.4706,5.83024,4.61728,1.51344,30.7413,2880,1800
1UBQ  Ubiquitin,660,608,83,1.07383,0.584,3.73184,14.4894,6.2728,4.75888,1.5248,31.3618,2880,1800
1UBQ  Ubiquitin,660,608,84,1.063,0.58816,3.70944,14.4982,5.8832,4.61536,1.52,30.8144,2880,1800
1UBQ  Ubiquitin,660,608,85,0.914499,0.58336,3.72576,14.4862,5.86464,4.62144,1.53488,30.8163,2880,1800
1UBQ  Ubiquitin,660,608,86,4.63517,0.58624,3.72784,14.2837,5.84112,4.62128,1.51664,30.5768,2880,1800
1UBQ  Ubiquitin,660,608,87,0.787896,0.58144,3.73008,14.3226,5.73008,4.63408,1.52208,30.5203,2880,1800
1UBQ  Ubiquitin,660,608,88,0.628267,0.58192,3.73168,14.4506,5.85808,4.61984,1.53424,30.7763,2880,1800
1UBQ  Ubiquitin,660,608,89,0.690887,0.58096,3.7384,14.2478,5.81088,4.7632,1.52912,30.6704,2880,1800
1UBQ  Ubiquitin,660,608,90,1.13743,0.57968,4.01088,14.4558,5.68528,4.63904,1.51744,30.8882,2880,1800
1UBQ  Ubiquitin,660,608,91,3.96076,0.58624,3.73216,14.7058,5.64576,4.63184,1.52128,30.823,2880,1800
1UBQ  Ubiquitin,660,608,92,0.762969,0.588,3.80144,14.5021,5.80704,4.62976,1.53872,30.867,2880,1800
1UBQ  Ubiquitin,660,608,93,0.857893,0.5824,3.94656,14.7602,6.17664,4.76464,1.5368,31.7672,2880,1800
1UBQ  Ubiquitin,660,608,94,5.89468,0.59232,3.73136,14.4483,5.8496,4.6104,1.52736,30.7594,2880,1800
1UBQ  Ubiquitin,660,608,95,0.746222,0.59248,3.89088,14.4694,5.69024,4.61536,1.5304,30.7888,2880,1800
1UBQ  Ubiquitin,660,608,96,1.39439,0.58928,3.7352,14.4582,5.76272,4.6152,1.50752,30.6682,2880,1800
1UBQ  Ubiquitin,660,608,97,0.98457,0.58064,3.88112,14.4576,5.86016,4.77648,1.5248,31.0808,2880,1800
1UBQ  Ubiquitin,660,608,98,0.795056,0.58624,3.73264,14.6107,5.9624,4.63008,1.52208,31.0442,2880,1800
1UBQ  Ubiquitin,660,608,99,4.55266,0.5896,3.72688,14.2818,5.79504,4.62304,1.51392,30.5302,2880,1800
1UBQ  Ubiquitin,660,608,100,0.765236,0.59424,3.72736,14.2298,5.58176,4.61712,1.53056,30.2808,2880,1800
1UBQ  Ubiquitin,660,608,101,0.662294,0.59216,3.76432,14.4728,5.86528,4.61968,1.53616,30.8504,2880,1800
1UBQ  Ubiquitin,660,608,102,0.80202,0.58256,3.73632,14.2691,5.69744,4.62928,1.53104,30.4458,2880,1800
1UBQ  Ubiquitin,660,608,103,0.846487,0.60064,3.73248,14.4587,5.68112,4.62224,1.53616,30.6314,2880,1800
1UBQ  Ubiquitin,660,608,104,4.11258,0.57184,3.72464,14.4216,5.788,4.61472,1.52992,30.6507,2880,1800
1UBQ  Ubiquitin,660,608,105,0.613749,0.59456,3.73712,14.2448,5.704,4.6304,1.52176,30.4326,2880,1800
1UBQ  Ubiquitin,660,608,106,0.611145,0.59792,3.7304,14.5024,5.85696,4.61824,1.53168,30.8376,2880,1800
1UBQ  Ubiquitin,660,608,107,0.858463,0.5784,3.72944,14.4456,5.89376,4.62016,1.51888,30.7862,2880,1800
1UBQ  Ubiquitin,660,608,108,0.64181,0.58192,3.73664,14.4707,5.55376,4.61584,1.53072,30.4896,2880,1800
1UBQ  Ubiquitin,660,608,109,3.74558,0.58608,3.72864,14.4453,5.86592,4.63472,1.5392,30.7998,2880,1800
1UBQ  Ubiquitin,660,608,110,0.552685,0.5816,3.72752,14.4864,5.744,4.61968,1.52064,30.6798,2880,1800
1UBQ  Ubiquitin,660,608,111,0.592787,0.58352,3.76752,14.4469,6.17984,4.70592,1.5024,31.1861,2880,1800
1UBQ  Ubiquitin,660,608,112,5.83989,0.5848,3.7312,14.4245,5.91744,4.63888,1.52432,30.8211,2880,1800
1UBQ  Ubiquitin,660,608,113,0.611373,0.58,3.72688,14.5182,5.95648,4.61952,1.5432,30.9443,2880,1800
1UBQ  Ubiquitin,660,608,114,0.99555,0.58128,3.72288,14.4691,5.9392,4.62496,1.5192,30.8566,2880,1800
1UBQ  Ubiquitin,660,608,115,0.801206,0.58208,3.73632,14.4634,5.63184,4.61696,1.51888,30.5494,2880,1800
